ID,PREDICTION,TARGET
689,0.374836206436,0
690,0.408291906118,0
692,0.378026336432,0
694,0.373258024454,0
695,0.371053934097,0
697,0.398294448853,0
701,0.378440499306,0
702,0.373165071011,0
706,0.3732457757,0
708,0.370993971825,0
710,0.371143460274,0
712,0.373850405216,0
714,0.374073415995,0
715,0.371212303638,0
717,0.371053934097,0
718,0.371037393808,0
720,0.373165071011,0
725,0.374469578266,0
726,0.393844246864,1
730,0.371053934097,0
731,0.379473119974,1
732,0.371177852154,0
734,0.376535922289,0
735,0.371053934097,0
737,0.375320285559,0
738,0.373483806849,0
740,0.374660968781,0
741,0.371083468199,0
746,0.378697454929,0
748,0.374670296907,0
753,0.377153843641,0
754,0.373165071011,0
757,0.374314814806,0
758,0.374858260155,0
759,0.408497512341,0
760,0.378218889236,0
761,0.378164738417,0
767,0.374220281839,0
768,0.373223155737,0
771,0.378440499306,0
772,0.375715523958,0
775,0.373632490635,0
782,0.378440499306,0
783,0.374271214008,0
784,0.374052882195,0
785,0.377153843641,0
787,0.371053934097,0
789,0.371053934097,0
790,0.371053934097,0
791,0.374073415995,0
792,0.376535922289,1
793,0.370993971825,0
795,0.376575738192,0
797,0.374938964844,0
798,0.377196013927,0
799,0.373165071011,0
800,0.377153843641,0
806,0.370993971825,0
807,0.370993971825,0
808,0.377153843641,0
811,0.377153843641,0
812,0.408611267805,0
813,0.371053934097,0
814,0.374660968781,0
815,0.377962380648,0
816,0.371053934097,0
818,0.408405601978,1
820,0.373672574759,0
822,0.373258024454,0
823,0.381795167923,0
827,0.376448392868,0
828,0.378006100655,0
829,0.371053934097,0
834,0.373165071011,0
835,0.384108245373,0
836,0.41534075141,0
838,0.371053934097,0
846,0.388396114111,0
847,0.373223155737,0
849,0.378277570009,0
850,0.371053934097,0
851,0.378440499306,0
852,0.377210348845,0
857,0.371212303638,0
858,0.371212303638,0
859,0.371100008488,0
860,0.381879806519,0
862,0.374096512794,0
863,0.383186340332,0
864,0.378440499306,0
868,0.371053934097,0
869,0.378440499306,0
877,0.371053934097,0
878,0.407637566328,0
881,0.371100008488,0
882,0.376070559025,0
885,0.373223155737,0
887,0.378575086594,0
888,0.385437250137,0
889,0.382735103369,0
891,0.372050315142,0
898,0.370993971825,0
903,0.381026357412,0
904,0.374983370304,0
906,0.374964594841,0
907,0.378440499306,0
908,0.371040016413,0
909,0.411212176085,0
910,0.377153843641,0
911,0.376816391945,0
913,0.371053934097,0
916,0.371100008488,0
920,0.389596432447,0
924,0.374073415995,0
925,0.371212303638,0
927,0.371100008488,0
928,0.376362025738,0
932,0.371053934097,0
933,0.373121529818,0
934,0.373165071011,0
935,0.3740016222,0
936,0.378440499306,0
940,0.39284709096,1
942,0.384557008743,0
943,0.374858260155,0
944,0.371053934097,0
945,0.38044950366,0
948,0.375320285559,0
949,0.378440499306,0
958,0.371053934097,0
959,0.376535922289,0
961,0.374059855938,0
962,0.371053934097,0
964,0.374344527721,0
965,0.371053934097,0
967,0.371053934097,0
968,0.409478902817,0
970,0.378440499306,0
973,0.371053934097,0
974,0.377974063158,0
976,0.374124079943,0
977,0.375581681728,0
978,0.370993971825,0
979,0.394708752632,0
981,0.371724784374,0
984,0.371074408293,0
986,0.370993971825,0
989,0.413550645113,0
990,0.415101528168,1
993,0.371053934097,0
994,0.37661460042,0
997,0.371037393808,0
999,0.388297736645,0
1000,0.415478885174,1
1003,0.374858260155,0
1006,0.373850405216,0
1007,0.378218889236,0
1008,0.370993971825,0
1009,0.376223653555,0
1017,0.371053934097,0
1018,0.392387390137,0
1019,0.432653427124,0
1020,0.378600239754,0
1021,0.370993971825,0
1027,0.382911741734,0
1030,0.374314814806,0
1031,0.377438306808,0
1033,0.371053934097,0
1035,0.393318146467,0
1038,0.387192696333,0
1040,0.3740016222,0
1041,0.382709383965,0
1043,0.371053934097,0
1044,0.371053934097,0
1047,0.379815727472,0
1048,0.370993971825,0
1049,0.37856271863,0
1051,0.416693717241,0
1053,0.375929355621,0
1054,0.373165071011,0
1056,0.378440499306,0
1059,0.376728773117,0
1061,0.378440499306,0
1069,0.3739579916,0
1071,0.370993971825,0
1073,0.376421302557,0
1074,0.373165071011,0
1075,0.378262639046,0
1076,0.377153843641,0
1080,0.373165071011,0
1083,0.392861515284,0
1084,0.377873271704,0
1085,0.371053934097,0
1086,0.374858260155,0
1087,0.373165071011,0
1088,0.375200808048,0
1089,0.371053934097,0
1090,0.376535922289,0
1091,0.417173743248,0
1092,0.371083468199,0
1095,0.380182653666,0
1096,0.370993971825,0
1097,0.371053934097,0
1098,0.382947921753,0
1099,0.376223653555,0
1100,0.408507049084,0
1101,0.376535922289,0
1104,0.377438306808,0
1105,0.378440499306,0
1108,0.378144055605,0
1109,0.371053934097,0
1110,0.378579646349,0
1111,0.371053934097,0
1115,0.392973989248,0
1117,0.371053934097,0
1119,0.377153843641,0
1122,0.378600239754,0
1123,0.371053934097,0
1124,0.370993971825,0
1125,0.371053934097,0
1126,0.378202736378,0
1127,0.371040016413,0
1129,0.371053934097,0
1131,0.377597242594,1
1133,0.377745747566,0
1134,0.410145610571,1
1136,0.419905543327,1
1137,0.374232053757,0
1140,0.377566277981,0
1142,0.374858260155,0
1144,0.373165071011,0
1145,0.371053934097,0
1147,0.378440499306,0
1150,0.373165071011,0
1154,0.371053934097,0
1156,0.410145610571,0
1158,0.371053934097,0
1159,0.371100008488,0
1163,0.377890318632,0
1165,0.371053934097,0
1166,0.376535922289,0
1167,0.376492083073,0
1170,0.378534376621,0
1171,0.373165071011,0
1172,0.371053934097,0
1173,0.371100008488,0
1175,0.373449146748,0
1179,0.377974063158,0
1183,0.38086810708,0
1184,0.371053934097,0
1186,0.371053934097,0
1187,0.381122261286,1
1188,0.376257300377,0
1189,0.375005841255,0
1191,0.371212303638,0
1192,0.371074408293,0
1193,0.406883150339,1
1195,0.370993971825,0
1197,0.37911093235,0
1198,0.379429578781,0
1203,0.379710704088,0
1204,0.394000470638,0
1205,0.394368499517,0
1209,0.383110702038,0
1210,0.377153843641,0
1211,0.374073415995,0
1213,0.381413936615,0
1214,0.374964594841,0
1215,0.3739579916,0
1217,0.374073415995,0
1218,0.378438264132,0
1220,0.373165071011,0
1223,0.371100008488,0
1224,0.375614672899,0
1226,0.377234846354,0
1228,0.370993971825,0
1229,0.39284709096,0
1242,0.383346676826,0
1243,0.373998552561,0
1246,0.371037393808,0
1248,0.375157177448,0
1249,0.371053934097,0
1252,0.410305589437,0
1253,0.371053934097,0
1254,0.378600239754,0
1255,0.371053934097,0
1256,0.374858260155,0
1258,0.371212303638,0
1260,0.374409794807,0
1261,0.381943941116,0
1262,0.378218889236,0
1263,0.380181252956,0
1264,0.375018119812,0
1265,0.373289763927,0
1269,0.393956184387,0
1271,0.370993971825,1
1274,0.409577667713,0
1275,0.370993971825,0
1277,0.374073415995,0
1280,0.376955002546,0
1281,0.382891118526,0
1282,0.408611267805,0
1285,0.370993971825,0
1287,0.371258378029,0
1288,0.378121525049,0
1291,0.371053934097,0
1295,0.371053934097,0
1297,0.382035493851,0
1300,0.382219403982,0
1302,0.371053934097,0
1303,0.37852498889,0
1305,0.377153843641,0
1307,0.370993971825,0
1309,0.376960992813,0
1313,0.371100008488,0
1314,0.37761721015,0
1316,0.379966557026,0
1317,0.374284982681,0
1321,0.388793468475,0
1322,0.371053934097,0
1327,0.377153843641,0
1328,0.378681361675,0
1330,0.374232053757,0
1333,0.373165071011,0
1334,0.409808367491,0
1337,0.375463426113,0
1339,0.375507116318,0
1341,0.371053934097,0
1343,0.378440499306,0
1344,0.375523388386,0
1346,0.380137324333,0
1348,0.377153843641,0
1352,0.381795167923,0
1353,0.408611267805,0
1357,0.378262639046,0
1358,0.371053934097,0
1360,0.3739579916,0
1364,0.370993971825,0
1373,0.374271214008,0
1377,0.378573030233,0
1378,0.375227719545,0
1381,0.371053934097,0
1382,0.374617308378,0
1384,0.371053934097,0
1385,0.371100008488,0
1386,0.373241633177,0
1391,0.393629133701,0
1392,0.377974063158,0
1393,0.371083468199,0
1395,0.376535922289,0
1398,0.371053934097,0
1401,0.3841342628,0
1406,0.393629133701,0
1408,0.377153843641,0
1410,0.377153843641,0
1411,0.383186340332,1
1412,0.416969537735,0
1414,0.382629036903,0
1417,0.373165071011,0
1419,0.383186340332,0
1420,0.377974063158,0
1421,0.373121529818,0
1424,0.371053934097,0
1426,0.371053934097,0
1427,0.370993971825,0
1433,0.387491464615,0
1437,0.371037393808,0
1439,0.373241633177,0
1440,0.37939324975,0
1441,0.371040016413,0
1442,0.398330271244,0
1444,0.371053934097,0
1447,0.415308833122,1
1448,0.375421673059,0
1449,0.393773823977,1
1450,0.374962151051,0
1451,0.393956184387,0
1452,0.377153843641,0
1454,0.37792801857,0
1455,0.377974063158,0
1457,0.376535922289,0
1464,0.371053934097,0
1465,0.378716439009,0
1468,0.376221179962,0
1472,0.371053934097,0
1474,0.374268352985,0
1475,0.370993971825,0
1478,0.410259008408,1
1479,0.371053934097,0
1480,0.374728262424,0
1483,0.370993971825,0
1484,0.375329136848,0
1487,0.375905185938,0
1488,0.374043107033,0
1489,0.371117860079,0
1492,0.371100008488,0
1495,0.408744394779,0
1496,0.371258378029,0
1497,0.371212303638,0
1498,0.371053934097,0
1499,0.371143460274,0
1501,0.420153051615,0
1502,0.371053934097,0
1503,0.408611267805,0
1505,0.373495012522,0
1507,0.373165071011,0
1508,0.383578896523,0
1510,0.376843243837,1
1511,0.376402199268,0
1513,0.374263912439,0
1515,0.378440499306,0
1516,0.374073415995,0
1517,0.408737808466,0
1519,0.408611267805,0
1521,0.3740016222,0
1523,0.376535922289,0
1524,0.3740016222,0
1527,0.370993971825,0
1528,0.371053934097,0
1531,0.383346676826,0
1534,0.373165071011,0
1535,0.416790097952,0
1536,0.372759968042,0
1538,0.373220384121,0
1539,0.371212303638,0
1540,0.374073415995,0
1541,0.376629084349,0
1543,0.380440980196,0
1547,0.428884893656,1
1548,0.393837839365,0
1550,0.370993971825,0
1553,0.374660968781,0
1554,0.371037393808,0
1557,0.40214279294,0
1559,0.374241322279,0
1564,0.375088274479,0
1565,0.377153843641,0
1567,0.408291906118,0
1569,0.383271187544,0
1571,0.371053934097,0
1572,0.374124020338,0
1573,0.404044181108,0
1574,0.376535922289,0
1576,0.381955206394,1
1578,0.371037393808,0
1580,0.3740016222,0
1583,0.375523388386,0
1584,0.383172720671,0
1588,0.393426090479,0
1589,0.371053934097,0
1590,0.371053934097,0
1591,0.374858260155,0
1592,0.379966557026,0
1594,0.381102353334,0
1595,0.371074408293,0
1596,0.415193617344,1
1598,0.370993971825,0
1600,0.403556376696,0
1601,0.378440499306,0
1602,0.373484164476,0
1603,0.370993971825,0
1604,0.371117860079,0
1605,0.371053934097,0
1606,0.382890731096,0
1607,0.374192774296,0
1610,0.371053934097,0
1611,0.371100008488,0
1613,0.383186340332,0
1614,0.379518002272,0
1617,0.380126595497,0
1620,0.374314814806,0
1621,0.375911265612,0
1622,0.3740016222,0
1623,0.371074408293,0
1626,0.371503591537,0
1629,0.378440499306,0
1630,0.371053934097,0
1631,0.393629133701,0
1632,0.3740016222,0
1633,0.370993971825,0
1634,0.371100008488,0
1638,0.374858260155,0
1639,0.371212303638,0
1641,0.374134808779,0
1643,0.415271490812,1
1644,0.377153843641,0
1646,0.375157177448,0
1649,0.376535922289,0
1652,0.393629133701,0
1658,0.380181252956,0
1660,0.421555995941,0
1665,0.373165071011,0
1666,0.371053934097,0
1667,0.41641330719,0
1668,0.371053934097,0
1669,0.379373818636,0
1670,0.377118051052,0
1672,0.375320285559,0
1675,0.371212303638,0
1676,0.371053934097,0
1677,0.371053934097,0
1679,0.378218889236,0
1681,0.371053934097,0
1683,0.374967694283,0
1684,0.370993971825,0
1685,0.374858260155,0
1686,0.378440499306,0
1688,0.374271214008,0
1693,0.374858260155,0
1694,0.4163197577,0
1695,0.382518649101,0
1697,0.379599481821,0
1698,0.378832757473,0
1699,0.3740016222,0
1700,0.376535922289,0
1703,0.370993971825,0
1704,0.376304626465,0
1706,0.38627153635,0
1708,0.371053934097,0
1709,0.370993971825,0
1710,0.374858260155,0
1712,0.371053934097,0
1713,0.380137324333,0
1718,0.392661303282,0
1720,0.3740016222,0
1721,0.376158803701,0
1722,0.377153843641,0
1724,0.377153843641,0
1727,0.371037393808,0
1729,0.38086810708,0
1732,0.371212303638,0
1733,0.383186340332,0
1734,0.383110702038,0
1735,0.377153843641,0
1737,0.371053934097,0
1738,0.374858260155,0
1739,0.3740016222,0
1740,0.416486203671,0
1741,0.403113305569,0
1743,0.375320285559,0
1744,0.370993971825,0
1746,0.370993971825,0
1748,0.382352143526,0
1755,0.416205942631,0
1756,0.373239934444,0
1757,0.374073415995,0
1762,0.377153843641,0
1764,0.383346676826,0
1766,0.371503591537,0
1770,0.370993971825,0
1771,0.378440499306,0
1772,0.37761721015,1
1773,0.383886128664,1
1778,0.3739579916,0
1781,0.383346676826,0
1782,0.381239593029,0
1786,0.3739579916,0
1787,0.375005841255,0
1788,0.374858260155,0
1791,0.371053934097,0
1794,0.373813152313,0
1797,0.370993971825,0
1799,0.3764103055,0
1800,0.371053934097,0
1801,0.376619488001,0
1804,0.371053934097,0
1807,0.371037393808,0
1808,0.371053934097,0
1811,0.379966557026,0
1816,0.416262835264,0
1822,0.377153843641,0
1824,0.416966021061,0
1825,0.385354846716,0
1828,0.408611267805,0
1830,0.377204239368,0
1832,0.420107007027,0
1835,0.377153843641,0
1836,0.374858260155,0
1843,0.374435275793,0
1848,0.378440499306,0
1849,0.371100008488,0
1853,0.379769593477,0
1854,0.373355716467,0
1855,0.381810903549,0
1856,0.378124654293,0
1857,0.371040016413,0
1858,0.377974063158,0
1859,0.371053934097,0
1861,0.415078610182,0
1863,0.377763241529,0
1868,0.419933825731,1
1869,0.376776665449,0
1875,0.379429578781,0
1877,0.371037393808,0
1880,0.373836547136,0
1881,0.371053934097,0
1882,0.380219340324,0
1883,0.379966557026,0
1886,0.394047528505,0
1887,0.376535922289,0
1889,0.374089151621,0
1890,0.380797177553,0
1891,0.3740016222,0
1892,0.378440499306,0
1894,0.372287422419,0
1895,0.371053934097,0
1896,0.383186340332,0
1898,0.377153843641,0
1899,0.370993971825,0
1900,0.378440499306,0
1904,0.373165071011,0
1906,0.376641303301,0
1909,0.373165071011,0
1910,0.371053934097,0
1911,0.416790097952,0
1912,0.3739579916,0
1913,0.378440499306,0
1914,0.37779763341,0
1915,0.371212303638,0
1916,0.374858260155,0
1917,0.373121529818,0
1918,0.370993971825,0
1920,0.377153843641,0
1922,0.371053934097,0
1923,0.408291906118,0
1924,0.410259008408,0
1925,0.370993971825,0
1927,0.371053934097,0
1929,0.38182297349,0
1931,0.371053934097,0
1932,0.398803025484,0
1936,0.376264065504,0
1937,0.374314814806,0
1938,0.371053934097,0
1941,0.374858260155,0
1944,0.374858260155,0
1947,0.371100008488,0
1950,0.408611267805,0
1951,0.375560551882,0
1954,0.383186340332,0
1956,0.374192774296,0
1957,0.370993971825,0
1958,0.371100008488,0
1960,0.371053934097,0
1961,0.379983723164,0
1962,0.371053934097,0
1964,0.373165071011,0
1966,0.37567782402,0
1971,0.409507364035,0
1972,0.376221179962,0
1974,0.416308134794,1
1975,0.408611267805,0
1976,0.378681361675,0
1980,0.375320285559,0
1981,0.378848433495,0
1982,0.373165071011,0
1983,0.371053934097,0
1984,0.371053934097,0
1985,0.376212924719,0
1986,0.380807250738,0
1987,0.371053934097,0
1989,0.393765956163,0
1990,0.404888123274,0
1992,0.407350718975,0
1993,0.377153843641,0
1995,0.371053934097,0
1999,0.371053934097,0
2001,0.374660968781,0
2003,0.408073306084,0
2005,0.378440499306,0
2006,0.380555510521,0
2009,0.371053934097,0
2013,0.383101612329,0
2014,0.374263912439,0
2016,0.371053934097,0
2017,0.37407553196,0
2020,0.408611267805,0
2021,0.371212303638,0
2022,0.371053934097,0
2025,0.420153051615,1
2027,0.376484274864,0
2030,0.38002243638,0
2032,0.3740016222,0
2035,0.3740016222,0
2036,0.3739579916,0
2041,0.39284709096,0
2043,0.374858260155,0
2044,0.371212303638,0
2046,0.379966557026,1
2047,0.393581748009,0
2051,0.371053934097,0
2052,0.373330056667,0
2053,0.380144655704,0
2054,0.371053934097,0
2055,0.373165071011,0
2056,0.415455639362,0
2058,0.371212303638,0
2059,0.393674939871,0
2060,0.375320285559,0
2062,0.378872126341,0
2064,0.375787764788,0
2065,0.383172720671,0
2066,0.374937176704,0
2068,0.374314814806,0
2071,0.373165071011,0
2074,0.371053934097,0
2077,0.370993971825,0
2078,0.383346676826,0
2079,0.370993971825,0
2080,0.371053934097,0
2083,0.370993971825,0
2087,0.374858260155,0
2089,0.374617308378,0
2090,0.371053934097,0
2091,0.371053934097,0
2095,0.371037393808,0
2097,0.373327046633,0
2098,0.378440499306,0
2099,0.371053934097,0
2100,0.374858260155,0
2101,0.398008942604,0
2105,0.378262639046,0
2106,0.371100008488,0
2107,0.376257300377,0
2110,0.376619488001,0
2112,0.37620639801,0
2114,0.379577070475,0
2115,0.408611267805,0
2122,0.401760607958,0
2123,0.394567430019,0
2128,0.371053934097,0
2129,0.3740016222,0
2130,0.377482622862,0
2132,0.371053934097,0
2135,0.393579185009,0
2138,0.376428306103,0
2140,0.414820045233,0
2141,0.378440499306,0
2142,0.375348091125,0
2143,0.408393323421,0
2147,0.378440499306,0
2148,0.373165071011,0
2154,0.415662825108,0
2155,0.371117860079,0
2156,0.371053934097,0
2160,0.374858260155,0
2162,0.374512076378,0
2164,0.370993971825,0
2165,0.377153843641,0
2167,0.389467328787,0
2168,0.383071959019,0
2170,0.371053934097,0
2172,0.377974063158,0
2173,0.375059723854,0
2174,0.371212303638,0
2175,0.3740016222,0
2176,0.371053934097,0
2178,0.408405601978,0
2180,0.418610692024,0
2181,0.371053934097,0
2183,0.375320285559,0
2191,0.371053934097,0
2192,0.371053934097,0
2193,0.371053934097,0
2197,0.374192774296,0
2202,0.38044950366,0
2204,0.378440499306,0
2205,0.371053934097,0
2206,0.381711065769,0
2207,0.371053934097,0
2212,0.371053934097,0
2217,0.382729172707,0
2219,0.381795167923,0
2220,0.370993971825,0
2221,0.371037393808,0
2223,0.376915156841,0
2225,0.370993971825,0
2226,0.393186360598,0
2227,0.371053934097,0
2228,0.376162707806,0
2231,0.374962151051,0
2232,0.373165071011,0
2233,0.371037393808,0
2236,0.377022832632,0
2238,0.388949245214,0
2240,0.378600239754,0
2246,0.375005841255,0
2247,0.408611267805,0
2249,0.3740016222,0
2250,0.374073415995,0
2252,0.374962151051,0
2255,0.371100008488,0
2256,0.377567976713,0
2258,0.38086810708,0
2259,0.378440499306,0
2260,0.379889249802,0
2263,0.3739579916,0
2264,0.404044181108,0
2265,0.402835398912,0
2267,0.371117860079,0
2268,0.421923816204,0
2270,0.383539557457,0
2271,0.371053934097,0
2272,0.375262647867,0
2273,0.371053934097,0
2274,0.371083468199,0
2276,0.371037393808,0
2277,0.37624335289,1
2280,0.3739579916,0
2281,0.379481613636,0
2282,0.372926622629,0
2288,0.374052882195,0
2292,0.371212303638,0
2294,0.375272214413,0
2295,0.370993971825,0
2296,0.408291906118,0
2297,0.378440499306,1
2298,0.392048299313,0
2299,0.371074408293,0
2309,0.371212303638,0
2310,0.3739579916,0
2312,0.383179932833,0
2314,0.371053934097,0
2317,0.407152831554,0
2319,0.371053934097,0
2320,0.371053934097,0
2321,0.371053934097,0
2324,0.370993971825,0
2326,0.373850405216,0
2331,0.416693717241,1
2335,0.378440499306,0
2336,0.370993971825,0
2339,0.384443044662,0
2340,0.371053934097,0
2342,0.376532971859,0
2343,0.370993971825,0
2346,0.377438306808,0
2352,0.408611267805,0
2353,0.371117860079,0
2354,0.375275194645,0
2355,0.371053934097,0
2356,0.374804615974,0
2357,0.373165071011,0
2360,0.374073415995,0
2362,0.383186340332,0
2365,0.378440499306,0
2367,0.417823255062,0
2368,0.371053934097,0
2371,0.370993971825,0
2372,0.371053934097,0
2374,0.375200808048,0
2376,0.371037393808,0
2378,0.374650657177,0
2379,0.3732457757,0
2380,0.376695513725,0
2381,0.373850405216,0
2382,0.371100008488,0
2383,0.371053934097,0
2389,0.394115060568,0
2390,0.371037393808,0
