ID,TARGET
465,0.371053934097
467,0.408291906118
468,0.376716792583
470,0.374962151051
472,0.405950218439
473,0.377153843641
475,0.373121529818
476,0.371053934097
479,0.378091961145
481,0.373165071011
483,0.378440499306
484,0.377892196178
486,0.378697454929
487,0.371053934097
491,0.376535922289
494,0.371053934097
495,0.370993971825
497,0.374629408121
498,0.373330056667
499,0.371100008488
503,0.38044950366
504,0.374675601721
505,0.371212303638
506,0.374862879515
507,0.378758579493
508,0.394227087498
509,0.378575086594
510,0.373165071011
511,0.382964342833
512,0.379727303982
516,0.371037393808
518,0.378440499306
519,0.3740016222
520,0.374016165733
521,0.371053934097
522,0.373121529818
524,0.393765956163
525,0.373165071011
526,0.371053934097
528,0.377974063158
529,0.376471996307
531,0.383346676826
532,0.420398622751
534,0.383388876915
536,0.381720513105
539,0.382496923208
540,0.374617308378
541,0.371053934097
542,0.394542753696
545,0.376162707806
546,0.371053934097
552,0.377147078514
556,0.370993971825
557,0.371053934097
559,0.374660968781
562,0.373690634966
563,0.373961806297
565,0.376691579819
569,0.370993971825
570,0.383346676826
574,0.374964594841
575,0.371212303638
585,0.371053934097
589,0.374091386795
590,0.381638884544
592,0.377118051052
593,0.37842130661
594,0.373196393251
595,0.377118051052
597,0.373165071011
601,0.371053934097
603,0.371100008488
604,0.370993971825
605,0.378440499306
607,0.371053934097
608,0.374284982681
610,0.377974063158
612,0.39132809639
613,0.380126595497
615,0.370993971825
616,0.426954716444
617,0.376535922289
619,0.376162707806
620,0.408405601978
621,0.371053934097
624,0.375020474195
625,0.373165071011
628,0.371053934097
629,0.409808367491
630,0.378440499306
632,0.401423990726
634,0.370993971825
637,0.375320285559
638,0.37471550703
642,0.376345932484
643,0.373165071011
644,0.383271187544
646,0.370993971825
655,0.384439677
660,0.377153843641
664,0.374962151051
665,0.382911741734
666,0.371053934097
670,0.39388641715
671,0.420153051615
672,0.373121529818
675,0.371503591537
676,0.378600239754
677,0.382891118526
678,0.372611016035
680,0.371053934097
683,0.408405601978
684,0.377022832632
685,0.378697454929
691,0.391722172499
693,0.370993971825
696,0.370993971825
698,0.370993971825
699,0.377974063158
700,0.373836547136
703,0.373551666737
704,0.374885827303
705,0.371100008488
707,0.416486203671
709,0.383186340332
711,0.408988773823
713,0.377153843641
716,0.371053934097
719,0.371053934097
721,0.371053934097
722,0.3739579916
723,0.373904526234
724,0.371117860079
727,0.371037393808
728,0.374858260155
729,0.371053934097
733,0.374858260155
736,0.373850405216
739,0.378600239754
742,0.416693717241
743,0.3740016222
744,0.373165071011
745,0.416693717241
747,0.376367479563
749,0.371338903904
750,0.374073415995
751,0.375473916531
752,0.371037393808
755,0.371040016413
756,0.370993971825
762,0.375604182482
763,0.38350123167
764,0.375005841255
765,0.376535922289
766,0.371053934097
769,0.374073415995
770,0.384496897459
773,0.371053934097
774,0.378440499306
776,0.376162707806
777,0.374073415995
778,0.373121529818
779,0.374858260155
780,0.371053934097
781,0.375581681728
786,0.378434032202
788,0.371053934097
794,0.376223653555
796,0.415101528168
801,0.401061028242
802,0.377205491066
803,0.373165071011
804,0.371053934097
805,0.371053934097
809,0.379231601954
810,0.393288999796
817,0.371100008488
819,0.379278063774
821,0.371053934097
824,0.415662825108
825,0.371053934097
826,0.414693981409
830,0.371163934469
831,0.375292807817
832,0.371053934097
833,0.374263912439
837,0.378534376621
839,0.370993971825
840,0.370993971825
841,0.378440499306
842,0.372179806232
843,0.371117860079
844,0.379326999187
845,0.371100008488
848,0.3746496737
853,0.378558516502
854,0.370993971825
855,0.371053934097
856,0.37474167347
861,0.373165071011
865,0.379914402962
866,0.370993971825
867,0.374271214008
870,0.371212303638
871,0.388611197472
872,0.374858260155
873,0.377974063158
874,0.378401994705
875,0.373121529818
876,0.371037393808
879,0.377974063158
880,0.371053934097
883,0.374073415995
884,0.373355716467
886,0.374271214008
890,0.371053934097
892,0.37817299366
893,0.378440499306
894,0.374232053757
895,0.376223653555
896,0.376535922289
897,0.371053934097
899,0.41371512413
900,0.371074408293
901,0.373165071011
902,0.419220179319
905,0.373165071011
912,0.377358227968
914,0.41641330719
915,0.381879806519
917,0.403629779816
918,0.371053934097
919,0.375320285559
921,0.373165071011
922,0.374140530825
923,0.371147602797
926,0.370993971825
929,0.371757090092
930,0.371053934097
931,0.381795167923
937,0.371053934097
938,0.374059855938
939,0.374675601721
941,0.378440499306
946,0.371074408293
947,0.376545935869
950,0.370993971825
951,0.371053934097
952,0.37721607089
953,0.374263912439
954,0.370993971825
955,0.377118051052
956,0.409808367491
957,0.379966557026
960,0.378440499306
963,0.422634214163
966,0.375220566988
969,0.376535922289
971,0.373165071011
972,0.371053934097
975,0.374151945114
980,0.373121529818
982,0.383346676826
983,0.371053934097
985,0.388015389442
987,0.373327046633
988,0.373165071011
991,0.371100008488
992,0.370993971825
995,0.414303392172
996,0.371053934097
998,0.371053934097
1001,0.408611267805
1002,0.371053934097
1004,0.377153843641
1005,0.374409794807
1010,0.371053934097
1011,0.370993971825
1012,0.371053934097
1013,0.375086635351
1014,0.371212303638
1015,0.378522723913
1016,0.371100008488
1022,0.371037393808
1023,0.378440499306
1024,0.371053934097
1025,0.374858260155
1026,0.409533292055
1028,0.373355716467
1029,0.373380154371
1032,0.393288999796
1034,0.3740016222
1036,0.374858260155
1037,0.371037393808
1039,0.389245837927
1042,0.374858260155
1045,0.380121856928
1046,0.376372635365
1050,0.373165071011
1052,0.375155836344
1055,0.377153843641
1057,0.373239934444
1058,0.371053934097
1060,0.371053934097
1062,0.371053934097
1063,0.382400691509
1064,0.378522634506
1065,0.375050246716
1066,0.371040016413
1067,0.409071981907
1068,0.376147150993
1070,0.393170505762
1072,0.374073415995
1077,0.415662825108
1078,0.371100008488
1079,0.371053934097
1081,0.378440499306
1082,0.415193617344
1093,0.374263912439
1094,0.382891118526
1102,0.3740016222
1103,0.38325330615
1106,0.371053934097
1107,0.416997730732
1112,0.378440499306
1113,0.371053934097
1114,0.374996334314
1116,0.373165071011
1118,0.389023393393
1120,0.377974063158
1121,0.378440499306
1128,0.375072985888
1130,0.390038728714
1132,0.371053934097
1135,0.371678709984
1138,0.398985624313
1139,0.371040016413
1141,0.377153843641
1143,0.408744394779
1146,0.402735054493
1148,0.377153843641
1149,0.374263912439
1151,0.371053934097
1152,0.377153843641
1153,0.371053934097
1155,0.375044673681
1157,0.371053934097
1160,0.375781297684
1161,0.371212303638
1162,0.37836509943
1164,0.38086810708
1168,0.374314814806
1169,0.371053934097
1174,0.409308105707
1176,0.370993971825
1177,0.419134616852
1178,0.376428306103
1180,0.37619933486
1181,0.380344092846
1182,0.390569061041
1185,0.371053934097
1190,0.371074408293
1194,0.371053934097
1196,0.382493525743
1199,0.374858260155
1200,0.376162707806
1201,0.371053934097
1202,0.378251761198
1206,0.432856112719
1207,0.375005841255
1208,0.370993971825
1212,0.37475630641
1216,0.370993971825
1219,0.376640617847
1221,0.371100008488
1222,0.371053934097
1225,0.374073415995
1227,0.374858260155
1230,0.377532362938
1231,0.377974063158
1232,0.374858260155
1233,0.371053934097
1234,0.388949245214
1235,0.375329136848
1236,0.394000470638
1237,0.37709864974
1238,0.37919741869
1239,0.374073415995
1240,0.37834328413
1241,0.371053934097
1244,0.381880253553
1245,0.377626687288
1247,0.374858260155
1250,0.375027030706
1251,0.371053934097
1257,0.371053934097
1259,0.371053934097
1266,0.399794340134
1267,0.419733524323
1268,0.373241633177
1270,0.422611117363
1272,0.3740016222
1273,0.401645064354
1276,0.378697454929
1278,0.370993971825
1279,0.38227814436
1283,0.375840932131
1284,0.377974063158
1286,0.371053934097
1289,0.376619488001
1290,0.370993971825
1292,0.373165071011
1293,0.378440499306
1294,0.434547662735
1296,0.383291959763
1298,0.371053934097
1299,0.393629133701
1301,0.371037393808
1304,0.376695513725
1306,0.374073415995
1308,0.382729172707
1310,0.376619488001
1311,0.371053934097
1312,0.378077656031
1315,0.371053934097
1318,0.383186340332
1319,0.370993971825
1320,0.371053934097
1323,0.371212303638
1324,0.3740016222
1325,0.376685351133
1326,0.3740016222
1329,0.416790097952
1331,0.383071959019
1332,0.377199053764
1335,0.371053934097
1336,0.415193617344
1338,0.377148926258
1340,0.39402154088
1342,0.371053934097
1345,0.371053934097
1347,0.371053934097
1349,0.377974063158
1350,0.386184155941
1351,0.371053934097
1354,0.373298048973
1355,0.376640617847
1356,0.377153843641
1359,0.376619488001
1361,0.430613130331
1362,0.418150931597
1363,0.408405601978
1365,0.3740016222
1366,0.376619488001
1367,0.380283504725
1368,0.370993971825
1369,0.371053934097
1370,0.37836509943
1371,0.374073415995
1372,0.408988833427
1374,0.371212303638
1375,0.394047528505
1376,0.378446370363
1379,0.374059826136
1380,0.374858260155
1383,0.377153843641
1387,0.379771411419
1388,0.390863746405
1389,0.373165071011
1390,0.377286523581
1394,0.378440499306
1396,0.415101528168
1397,0.407274514437
1399,0.376223653555
1400,0.375320285559
1402,0.398462355137
1403,0.378188550472
1404,0.38784584403
1405,0.390509665012
1407,0.375281244516
1409,0.371053934097
1413,0.370993971825
1415,0.378732591867
1416,0.376757889986
1418,0.371053934097
1422,0.371053934097
1423,0.37102368474
1425,0.373223155737
1428,0.377974063158
1429,0.3740016222
1430,0.377153843641
1431,0.385481506586
1432,0.371053934097
1434,0.370993971825
1435,0.371053934097
1436,0.430029928684
1438,0.370993971825
1443,0.380637168884
1445,0.374588638544
1446,0.381202965975
1453,0.373632490635
1456,0.373165071011
1458,0.376428306103
1459,0.371503591537
1460,0.378036677837
1461,0.41224694252
1462,0.416204422712
1463,0.377974063158
1466,0.408611267805
1467,0.377234846354
1469,0.383186340332
1470,0.370993971825
1471,0.408405601978
1473,0.371212303638
1476,0.371177852154
1477,0.375507116318
1481,0.377153843641
1482,0.378828525543
1485,0.402337551117
1486,0.416010737419
1490,0.375608831644
1491,0.408405601978
1493,0.371053934097
1494,0.383346676826
1500,0.374082297087
1504,0.374937176704
1506,0.371053934097
1509,0.373165071011
1512,0.378440499306
1514,0.391148597002
1518,0.377153843641
1520,0.371053934097
1522,0.402805238962
1525,0.408405601978
1526,0.389560610056
1529,0.415308833122
1530,0.380801856518
1532,0.371053934097
1533,0.376575738192
1537,0.376695513725
1542,0.377468854189
1544,0.376535922289
1545,0.416094571352
1546,0.408405601978
1549,0.38525635004
1551,0.371053934097
1552,0.371053934097
1555,0.377210348845
1556,0.371053934097
1558,0.408611267805
1560,0.371053934097
1561,0.378436982632
1562,0.371053934097
1563,0.370993971825
1566,0.370993971825
1568,0.376522988081
1570,0.374858260155
1575,0.394159555435
1577,0.374073415995
1579,0.371040016413
1581,0.374617308378
1582,0.378600239754
1585,0.379481613636
1586,0.370993971825
1587,0.371037393808
1593,0.38044950366
1597,0.408331632614
1599,0.376241236925
1608,0.371053934097
1609,0.377153843641
1612,0.37761721015
1615,0.371053934097
1616,0.377073824406
1618,0.375523388386
1619,0.371053934097
1624,0.371053934097
1625,0.381955206394
1627,0.371100008488
1628,0.419166207314
1635,0.371053934097
1636,0.389511585236
1637,0.377210348845
1640,0.374858260155
1642,0.377254992723
1645,0.379914402962
1647,0.371053934097
1648,0.416205942631
1650,0.373165071011
1651,0.379663646221
1653,0.371100008488
1654,0.371097385883
1655,0.373223155737
1656,0.378100305796
1657,0.402337551117
1659,0.407948613167
1661,0.401443421841
1662,0.376816809177
1663,0.394000470638
1664,0.378440499306
1671,0.377974063158
1673,0.377153843641
1674,0.373413920403
1678,0.371053934097
1680,0.374916940928
1682,0.3753682971
1687,0.371037393808
1689,0.371053934097
1690,0.374920964241
1691,0.374263912439
1692,0.378084570169
1696,0.371584147215
1701,0.380245119333
1702,0.378218889236
1705,0.374858260155
1707,0.382891118526
1711,0.377153843641
1714,0.378202736378
1715,0.409132689238
1716,0.37856271863
1717,0.371053934097
1719,0.371053934097
1723,0.371053934097
1725,0.373121529818
1726,0.434594094753
1728,0.370993971825
1730,0.373298048973
1731,0.371037393808
1736,0.373223155737
1742,0.418662875891
1745,0.383346676826
1747,0.412004292011
1749,0.376575738192
1750,0.382911741734
1751,0.371053934097
1752,0.375840008259
1753,0.392894953489
1754,0.371100008488
1758,0.416034370661
1759,0.376607894897
1760,0.37411776185
1761,0.377153843641
1763,0.378575086594
1765,0.382454872131
1767,0.379966557026
1768,0.371053934097
1769,0.371053934097
1774,0.375005841255
1775,0.383186340332
1776,0.370993971825
1777,0.374073415995
1779,0.379215568304
1780,0.371053934097
1783,0.371053934097
1784,0.373286485672
1785,0.373165071011
1789,0.377974063158
1790,0.382911741734
1792,0.374210119247
1793,0.38086810708
1795,0.371053934097
1796,0.373165071011
1798,0.379966557026
1802,0.371223926544
1803,0.38028550148
1805,0.373223155737
1806,0.376301020384
1809,0.376016139984
1810,0.370993971825
1812,0.377974063158
1813,0.378681361675
1814,0.383186340332
1815,0.381976336241
1817,0.377355128527
1818,0.374460697174
1819,0.375320285559
1820,0.3740016222
1821,0.406343609095
1823,0.383186340332
1826,0.37620639801
1827,0.374719262123
1829,0.416486203671
1831,0.371212303638
1833,0.377952635288
1834,0.374135017395
1837,0.376535922289
1838,0.371053934097
1839,0.370993971825
1840,0.378169447184
1841,0.374962151051
1842,0.375229388475
1844,0.371212303638
1845,0.374166488647
1846,0.370993971825
1847,0.371053934097
1850,0.371053934097
1851,0.378440499306
1852,0.370993971825
1860,0.379966557026
1862,0.378440499306
1864,0.408177018166
1865,0.371053934097
1866,0.376535922289
1867,0.378440499306
1870,0.374454975128
1871,0.375479727983
1872,0.376616179943
1873,0.371053934097
1874,0.396853923798
1876,0.375032305717
1878,0.379254192114
1879,0.408405601978
1884,0.375523388386
1885,0.371037393808
1888,0.37836509943
1893,0.376933634281
1897,0.378440499306
1901,0.371212303638
1902,0.371053934097
1903,0.371053934097
1905,0.379966557026
1907,0.371100008488
1908,0.41641330719
1919,0.408497512341
1921,0.411212414503
1926,0.371053934097
1928,0.371134400368
1930,0.408291906118
1933,0.379614144564
1934,0.371053934097
1935,0.378401994705
1939,0.415662825108
1940,0.377974063158
1942,0.373355716467
1943,0.373904794455
1945,0.371053934097
1946,0.378622025251
1948,0.378440499306
1949,0.376257300377
1952,0.376535922289
1953,0.371258378029
1955,0.374858260155
1959,0.37456458807
1963,0.371053934097
1965,0.381810903549
1967,0.377153843641
1968,0.3748934865
1969,0.371053934097
1970,0.383186340332
1973,0.371100008488
1977,0.430281579494
1978,0.371053934097
1979,0.373165071011
1988,0.382891118526
1991,0.378395974636
1994,0.370993971825
1996,0.371212303638
1997,0.371918588877
1998,0.3739579916
2000,0.396624356508
2002,0.373165071011
2004,0.376223653555
2007,0.378440499306
2008,0.371100008488
2010,0.371212303638
2011,0.378575086594
2012,0.378880262375
2015,0.3732457757
2018,0.370993971825
2019,0.371053934097
2023,0.377810716629
2024,0.383186340332
2026,0.371053934097
2028,0.371053934097
2029,0.371100008488
2031,0.374858260155
2033,0.378440499306
2034,0.391664713621
2037,0.410303175449
2038,0.377153843641
2039,0.3740016222
2040,0.371053934097
2042,0.371053934097
2045,0.374073415995
2048,0.374073415995
2049,0.376535922289
2050,0.374052882195
2057,0.380555987358
2061,0.374073415995
2063,0.37852498889
2067,0.374073415995
2069,0.375005841255
2070,0.377974063158
2072,0.420504361391
2073,0.383719116449
2075,0.371053934097
2076,0.397717356682
2081,0.377153843641
2082,0.380149304867
2084,0.382766455412
2085,0.383271187544
2086,0.377153843641
2088,0.379429578781
2092,0.39358484745
2093,0.382079154253
2094,0.371053934097
2096,0.412915170193
2102,0.375320285559
2103,0.402337551117
2104,0.379966557026
2108,0.394531369209
2109,0.388945877552
2111,0.376535922289
2113,0.374683618546
2116,0.381880253553
2117,0.378440499306
2118,0.375975430012
2119,0.371100008488
2120,0.371053934097
2121,0.371100008488
2124,0.383186340332
2125,0.378440499306
2126,0.374284982681
2127,0.420287042856
2131,0.370993971825
2133,0.379512608051
2134,0.383754134178
2136,0.371100008488
2137,0.392258405685
2139,0.378522634506
2144,0.370993971825
2145,0.375523388386
2146,0.380181252956
2149,0.374685406685
2150,0.373165071011
2151,0.376776218414
2152,0.371152669191
2153,0.371053934097
2157,0.399626940489
2158,0.374858260155
2159,0.373165071011
2161,0.371053934097
2163,0.371212303638
2166,0.378261446953
2169,0.373121529818
2171,0.393288999796
2177,0.377974063158
2179,0.383346676826
2182,0.370993971825
2184,0.410131752491
2185,0.378440499306
2186,0.371053934097
2187,0.373165071011
2188,0.376301020384
2189,0.371053934097
2190,0.408405601978
2194,0.373165071011
2195,0.371100008488
2196,0.375005841255
2198,0.38296943903
2199,0.374964594841
2200,0.371059834957
2201,0.3740016222
2203,0.383186340332
2208,0.371100008488
2209,0.37518543005
2210,0.374271214008
2211,0.371053934097
2213,0.373121529818
2214,0.374745428562
2215,0.416461378336
2216,0.371053934097
2218,0.373850405216
2222,0.378440499306
2224,0.370993971825
2229,0.370993971825
2230,0.373355716467
2234,0.379941999912
2235,0.374073415995
2237,0.374858260155
2239,0.371053934097
2241,0.371503591537
2242,0.371053934097
2243,0.374938964844
2244,0.371053934097
2245,0.371053934097
2248,0.378628581762
2251,0.3739579916
2253,0.410259008408
2254,0.373165071011
2257,0.371053934097
2261,0.383167117834
2262,0.374858260155
2266,0.373355716467
2269,0.371053934097
2275,0.374134808779
2278,0.371053934097
2279,0.373355716467
2283,0.374043107033
2284,0.378679424524
2285,0.374192774296
2286,0.370993971825
2287,0.394321203232
2289,0.404044181108
2290,0.393956184387
2291,0.377153843641
2293,0.377974063158
2300,0.375005841255
2301,0.371040016413
2302,0.389618754387
2303,0.376291841269
2304,0.371053934097
2305,0.376619488001
2306,0.378440499306
2307,0.37761721015
2308,0.408177018166
2311,0.378575086594
2313,0.376535922289
2315,0.370993971825
2316,0.380637466908
2318,0.416094452143
2322,0.374582350254
2323,0.371100008488
2325,0.376535922289
2327,0.377153843641
2328,0.383071959019
2329,0.38279363513
2330,0.374226182699
2332,0.371053934097
2333,0.371292799711
2334,0.378835111856
2337,0.374232053757
2338,0.383186340332
2341,0.398645371199
2344,0.378522634506
2345,0.373165071011
2347,0.373196393251
2348,0.375005841255
2349,0.371053934097
2350,0.371053934097
2351,0.378176599741
2358,0.377624064684
2359,0.382911741734
2361,0.374073415995
2363,0.3740016222
2364,0.3740016222
2366,0.383787542582
2369,0.371053934097
2370,0.403803050518
2373,0.378440499306
2375,0.3740016222
2377,0.378522634506
2384,0.38086810708
2385,0.374314814806
2386,0.381044775248
2387,0.370993971825
2388,0.375333994627
2392,0.374858260155
2393,0.38044950366
2394,0.377153843641
2395,0.374226182699
2396,0.375320285559
2397,0.374073415995
2400,0.377153843641
2401,0.374469578266
2403,0.374462723732
2407,0.39418271184
2408,0.378440499306
2410,0.371053934097
2414,0.410253703594
2416,0.417173743248
2421,0.371053934097
2422,0.378522634506
2423,0.379481613636
2425,0.378440499306
2430,0.371212303638
2433,0.373121529818
2434,0.377648621798
2437,0.378440499306
2438,0.377118051052
2439,0.388611197472
2440,0.38279363513
2442,0.375005841255
2444,0.374314814806
2449,0.371100008488
2456,0.374858260155
2458,0.375523388386
2462,0.371100008488
2463,0.371083468199
2464,0.371212303638
2465,0.371053934097
2466,0.37752789259
2470,0.408177018166
2476,0.374858260155
2478,0.378440499306
2482,0.415662825108
2483,0.374858260155
2484,0.408497512341
2487,0.370993971825
2488,0.376535922289
2493,0.373165071011
2494,0.370993971825
2495,0.376535922289
2499,0.377153843641
2501,0.38154360652
2503,0.374964594841
2504,0.371053934097
2507,0.374858260155
2509,0.371100008488
2511,0.382891118526
2512,0.380528151989
2515,0.374745428562
2516,0.3740016222
2517,0.374858260155
2521,0.418311268091
2525,0.370993971825
2527,0.383346676826
2528,0.371053934097
2529,0.371630221605
2530,0.373515278101
2531,0.410900145769
2533,0.374149143696
2537,0.374073415995
2538,0.375320285559
2539,0.37585195899
2541,0.373497933149
2542,0.404044181108
2543,0.371037393808
2544,0.370993971825
2545,0.374858260155
2546,0.371117860079
2548,0.378440499306
2549,0.373327046633
2555,0.371053934097
2556,0.374617308378
2558,0.375181794167
2561,0.414764672518
2563,0.410039484501
2566,0.3739579916
2567,0.389511585236
2572,0.371053934097
2573,0.374271214008
2574,0.377974063158
2578,0.371053934097
2580,0.375005841255
2581,0.373241633177
2582,0.370993971825
2586,0.375560164452
2588,0.371040016413
2589,0.37648370862
2591,0.374858260155
2594,0.378600239754
2595,0.374681919813
2596,0.383186340332
2597,0.371212303638
2599,0.373891979456
2600,0.377974063158
2601,0.378521561623
2611,0.373355716467
2613,0.374858260155
2614,0.371040016413
2615,0.377974063158
2616,0.419727861881
2617,0.378440499306
2618,0.373165071011
2619,0.37620639801
2626,0.373165071011
2630,0.41532048583
2632,0.370993971825
2636,0.3740016222
2639,0.378440499306
2642,0.371037393808
2644,0.418843477964
2647,0.377974063158
2648,0.41641330719
2649,0.401775091887
2651,0.374073415995
2652,0.383071959019
2656,0.419126033783
2658,0.385497182608
2664,0.371212303638
2667,0.399266153574
2669,0.374043107033
2670,0.371053934097
2671,0.418785333633
2672,0.41598790884
2673,0.371053934097
2678,0.37465441227
2679,0.37620639801
2682,0.370993971825
2684,0.371053934097
2685,0.376535922289
2687,0.371053934097
2689,0.371053934097
2700,0.371053934097
2701,0.377153843641
2702,0.374373048544
2704,0.378440499306
2707,0.373165071011
2710,0.374554634094
2713,0.377153843641
2715,0.382493525743
2716,0.378600239754
2724,0.371503591537
2726,0.383186340332
2727,0.371100008488
2728,0.374192774296
2730,0.371053934097
2731,0.384560763836
2733,0.376535922289
2736,0.374858260155
2737,0.375246882439
2739,0.376619488001
2740,0.371053934097
2741,0.375005841255
2745,0.380675971508
2747,0.41641330719
2749,0.376575738192
2751,0.370993971825
2752,0.375017940998
2759,0.408611267805
2760,0.371053934097
2764,0.370993971825
2766,0.375320285559
2769,0.375005841255
2772,0.394110023975
2773,0.371053934097
2774,0.371053934097
2776,0.373165071011
2779,0.374858260155
2782,0.408611267805
2783,0.371053934097
2788,0.371053934097
2789,0.374220281839
2791,0.371100008488
2793,0.374314814806
2794,0.371053934097
2796,0.371212303638
2801,0.374964594841
2803,0.378402650356
2804,0.370993971825
2805,0.377210348845
2806,0.431604355574
2808,0.378440499306
2809,0.380283504725
2812,0.373998552561
2814,0.393521159887
2815,0.374964594841
2816,0.383110702038
2817,0.40887516737
2819,0.402868241072
2821,0.408611267805
2822,0.374660968781
2825,0.371212303638
2827,0.371053934097
2829,0.374073415995
2830,0.373121529818
2831,0.371053934097
2833,0.371053934097
2838,0.378553152084
2839,0.378440499306
2843,0.371037393808
2845,0.371100008488
2849,0.374268352985
2850,0.373121529818
2852,0.374314814806
2859,0.371053934097
2861,0.371053934097
2862,0.374937176704
2863,0.374962151051
2865,0.371053934097
2866,0.409875720739
2867,0.381337553263
2869,0.378175288439
2871,0.371053934097
2872,0.377153843641
2873,0.416790097952
2874,0.373165071011
2876,0.374232053757
2877,0.371053934097
2880,0.392644196749
2881,0.371053934097
2882,0.376695513725
2885,0.37367194891
2886,0.376028567553
2888,0.371053934097
2889,0.376257300377
2891,0.379104971886
2892,0.373775541782
2893,0.408611267805
2897,0.383110702038
2898,0.37836509943
2899,0.374858260155
2901,0.376428306103
2903,0.394387453794
2904,0.373165071011
2905,0.373413920403
2906,0.378831028938
2908,0.3740016222
2910,0.393629133701
2913,0.371037393808
2914,0.371053934097
2915,0.371053934097
2917,0.373223155737
2918,0.375005841255
2919,0.408611267805
2920,0.378672450781
2921,0.376257300377
2922,0.393086105585
2925,0.377698272467
2926,0.374373048544
2927,0.375320285559
2928,0.38350123167
2929,0.371053934097
2930,0.373071879148
2936,0.370993971825
2944,0.371053934097
2949,0.371053934097
2950,0.373347312212
2951,0.373434334993
